agency,county,town,address,X,Y,O_ABC,Serve,fax,mail,name,data
財團法人成長文教基金會,臺北市,大安區,臺北市大安區仁慈里東豐街1號2樓,121.5439224,25.0361805,C,巷弄長照站,02-27000657,pc19840808@gmail.com,吳靜吉,20210407 14:53:35
臺北市永昌長青會,臺北市,中正區,臺北市中正區永昌里寧波西街181巷24號,121.5100784,25.02655411,C,巷弄長照站,02-23071068,tyc.ch@msa.hinet.net,林萬出,20210408 16:49:58
台北市南港區南港社區發展協會,臺北市,南港區,臺北市南港區南港里新民街64號2樓,121.6115265,25.05592537,C,巷弄長照站,0928-231-500,20140401@mail.taipei.gov.tw,李志錦,20210412 14:50:47
元愷有限公司附設臺北市私立安愷居家長照機構,臺北市,中山區,臺北市中山區恆安里農安街32號8樓之3之4,121.5266724,25.06481361,B,居家服務,2522-1993,taco062169@gmail.com,蔡秉峰,20220221 16:52:42
好康居家呼吸照護所,臺北市,中正區,臺北市中正區砂子杭州南路一段23號,121.5264969,25.04236412,B,專業照護服務,02-23910529,hokahnrt@gmail.com,楊玲玲,20220210 15:31:16
小驢駒小客車租賃有限公司(臺北市),臺北市,南港區,臺北市南港區南港路三段93號3樓,121.5877457,25.05285835,B,交通接送服務,0910-918631,ss46005176@gmail.com,葉書含,20210104 16:16:03
康捷居家長照有限公司附設臺北市私立康捷居家式服務類長期照顧服務機構,臺北市,大同區,臺北市大同區民權西路225巷6號1樓,121.510025,25.06882858,B,喘息服務,0225-995-980,kangchieh20200909@gmail.com,黃明聖,20230202 13:59:50
圓石實業股份有限公司附設臺北市私立大同圓石社區長照機構,臺北市,大同區,臺北市大同區永樂里延平北路2段96號3樓,121.511261,25.05659676,B,日間照顧服務,025-583-800,winniehou.tw@gmail.com,侯克瀛,20220613 16:33:11
社團法人台灣長善社群發展協會,臺北市,中山區,臺北市中山區民權東路一段55號10樓,121.5248871,25.06290627,B,交通接送服務,02-77230798,tgcd827@gmail.com,陳金棍,20230627 17:09:50
好朋友居家職能治療所,臺北市,中山區,臺北市中山區撫順街25號9樓之4,121.5203171,25.06358337,B,專業照護服務,02-89136000,hami610@gmail.com,陳偉修,20221229 22:19:03
臺北市中正區新永昌社區發展協會,臺北市,中正區,臺北市中正區永昌里汀州路1段242巷17號,121.5098419,25.02709389,C,巷弄長照站,0966-452-161,hcn630@gmail.com,許巧妮,20210408 16:49:35
安理健康事業股份有限公司附設臺北市私立安理居家長照機構,臺北市,中正區,臺北市中正區光復里重慶南路1段10號8樓之15(111室),121.5131378,25.0465889,B,喘息服務,0932-339-650,shih1112002@yahoo.com.tw,史辰雄,20220321 14:04:37
新竹縣-社團法人臺灣58金融仕家協會,臺北市,中山區,臺北市中山區民族東路168之1號1樓,121.5296631,25.06816483,B,營養餐飲服務,02-23112758,windliongodlin@gmail.com,林仁豐,20221229 10:06:01
臺北市快樂松年社,臺北市,中山區,臺北市中山區新生里民權東路2段46號3樓之2,121.5300827,25.06234741,C,巷弄長照站,0920-220-422,cynthia422@yahoo.com.tw,羅聯昇,20210408 16:30:30
臺北市信義區挹翠社區發展協會,臺北市,信義區,臺北市信義區六合里紫雲街23號1樓,120.5392334,22.5434577,C,巷弄長照站,02-27228636,ghda970525@gmail.com,甘添貴,20210412 14:27:02
圓石實業股份有限公司附設臺北市私立大同圓石社區長照機構,臺北市,大同區,臺北市大同區永樂里延平北路2段96號3樓,121.511261,25.05659676,B,喘息服務,025-583-800,winniehou.tw@gmail.com,侯克瀛,20220613 16:33:56
耀生長期照顧服務股份有限公司附設臺北市私立耀生居家長照機構,臺北市,中正區,臺北市中正區幸市里忠孝東路2段130號11樓之8,121.5317993,25.04239845,B,喘息服務,02-23932500,wayne@leaplife.com.tw,黃偉嘉,20221230 14:34:33
臺北榮民總醫院附設遊詣居社區式長期照顧服務機構,臺北市,北投區,臺北市北投區永欣里石牌路二段322號1樓,121.5203857,25.1192112,B,日間照顧服務,02-28712121,d2_uage@vghtpe.gov.tw,陳威明,20210202 12:37:42
沃恩有限公司附設臺北市私立耆樂居家長照機構,臺北市,內湖區,臺北市內湖區湖元里成功路2段171號1樓,121.5907059,25.06614876,B,居家服務,02-27946676,w27946676@gmail.com,林顯寬,20230714 17:36:11
財團法人台北市私立愛愛院,臺北市,萬華區,臺北市萬華區大理街175巷27號,121.4955292,25.03455925,B,喘息服務,02-23060493,csp1@aiai.org.tw,施武靖,20220321 15:38:10
臺北市私立雲朵社區長照機構,臺北市,中正區,臺北市中正區幸福里杭州南路1段63號4樓之1,121.5268021,25.0434742,B,日間照顧服務,02-23911898,pink121634@gmail.com,方明,20210202 15:40:35
臺北市私立雲朵社區長照機構,臺北市,中正區,臺北市中正區幸福里杭州南路1段63號4樓之1,121.5268021,25.0434742,B,日間照顧服務,02-23911898,pink121634@gmail.com,方明,20230207 17:16:37
私立好幫守居家長照機構,臺北市,士林區,臺北市士林區葫蘆里延平北路5段225號4樓之2,121.5098038,25.08423424,B,喘息服務,028-112-766,ucareliving@gmail.com,林玟葉,20210112 13:45:21
智慧長照有限公司附設臺北市私立愛關懷居家長照機構,臺北市,信義區,臺北市信義區忠孝東路5段1號2樓207室,121.5412292,24.99171638,B,居家服務,7729-7769,e2frank2020@gmail.com,王純鍵,20230322 10:48:57
臺北市私立榮祥老人長期照顧中心(養護型),臺北市,北投區,臺北市北投區文林里019鄰文林北路166巷5弄2號1~2樓、4號1樓,121.5162582,25.10715485,B,喘息服務,02-28213709,rogn_shying@yahoo.com.tw,蔡汶儒,20221230 20:37:46
社團法人台灣比較刑法學會附設臺北市私立誠實居家長照機構,臺北市,中正區,臺北市中正區黎明里重慶南路1段57號9樓之8,121.5133514,25.04467011,B,居家服務,02-77515512,tsocclserver@gmail.com,李金定,20220526 14:30:32
有限責任臺北市樂見在照顧服務勞動合作社附設私立樂見在居家長照機構,臺北市,松山區,臺北市松山區中崙里松山區八德路二段447號7樓,121.5052032,25.12405777,B,居家服務,02-2303-0369,Lcancarer@gmail.com,倪玲娜,20211230 14:58:32
臺北市私立暖心居家長照機構,臺北市,松山區,臺北市松山區吉祥里光復北路95號3樓311室,121.5580521,25.05081367,B,居家服務,02-77515315,alto902242@gmail.com,方琇慧,20201203 16:17:47
台北市基督教道生長老會唭哩岸全人關懷協會,臺北市,北投區,臺北市北投區尊賢里尊賢街264巷1號,121.5071793,25.11745834,C,巷弄長照站,,fortisjohnson@gmail.com,蘇清志,20210412 11:04:39
財團法人天主教失智老人社會福利基金會附設臺北市私立聖若瑟失智老人養護中心,臺北市,萬華區,臺北市萬華區保德里德昌街125巷11號,121.496933,25.02363968,B,喘息服務,02-23046716#108,s8910009@ms61.hinet.net,鍾安住,20221229 21:29:38
臺北市立關渡醫院-委託臺北榮民總醫院經營,臺北市,北投區,臺北市北投區知行路225巷12號,121.4661255,25.12031364,A,個案管理服務,02-28587000,yhpan@gandau.gov.tw,陳亮恭,20230208 09:03:38
臺北市私立老爺居家長照機構,臺北市,大安區,臺北市大安區安和路2段92號B1(A11室),121.5502472,25.02877235,B,居家服務,0988-125-527,grandba9453@gmail.com,薛智遠,20211223 16:12:47
永心醫療用品有限公司,臺北市,士林區,臺北市士林區福佳里文昌路52號1樓,121.5214767,25.09580231,B,輔具及居家無障礙環境服務,02-88661112,yuchihealth@gmail.com,陳明志,20230620 10:55:01
石牌鄭身心醫學診所,臺北市,北投區,臺北市北投區石牌路一段69號,121.5110779,25.11356544,B,居家失能個案家庭醫師照護服務,02-2822-5423,fbi1127@yahoo.com.tw,鄭宇明,20221230 21:42:07
元愷有限公司附設臺北市私立安愷居家長照機構,臺北市,中山區,臺北市中山區恆安里農安街32號8樓之3之4,121.5266724,25.06481361,B,喘息服務,2522-1993,taco062169@gmail.com,蔡秉峰,20220221 16:53:29
財團法人私立台北醫學大學附設醫院附設居家護理所,臺北市,信義區,臺北市信義區莊敬路330號5樓,121.5631104,25.02704048,B,專業照護服務,02-27372181#3938,tmchchn@h.tmu.edu.tw,陳麗絹,20221230 20:13:26
社團法人中華民國士林靈糧堂社會福利協會附設臺北市私立內湖社區長照機構,臺北市,內湖區,臺北市內湖區樂康里康樂街136巷15弄1、3、5號,121.6186066,25.07205772,B,小規模多機能服務,02-26307538,neihudaycare@slsc.org.tw,劉群茂,20221230 15:30:57
社團法人中華民國士林靈糧堂社會福利協會附設臺北市私立內湖社區長照機構,臺北市,內湖區,臺北市內湖區樂康里康樂街136巷15弄1、3、5號,121.6186066,25.07205772,B,喘息服務,02-26307538,neihudaycare@slsc.org.tw,劉群茂,20220322 09:20:37
財團法人伽耶山基金會,臺北市,中正區,臺北市中正區文北里濟南路二段36號2樓、3樓、4樓,121.5296021,25.04060936,C,巷弄長照站,02-2394-6800#403,twlate2014@gmail.com,陳夏珠  ,20210408 16:42:46
益巨股份有限公司附設臺北市私立崇仁社區長照機構,臺北市,萬華區,臺北市萬華區青年路152巷28號1樓,121.5012207,25.02062416,B,日間照顧服務,023-090-193,dc.chongren@rghealth.com.tw,陳威男,20220602 10:29:42
中華民國紅心字會(興隆老人社會關懷照顧據點),臺北市,文山區,臺北市文山區明義里明義里興隆路4段105巷47號,121.5631638,24.98799133,C,巷弄長照站,02-29367119,ankangtw@gmail.com,劉緒倫,20221229 23:09:31
有限責任臺灣第二照顧服務勞動合作社附設臺北市私立二顧居家長照機構,臺北市,中正區,臺北市中正區羅斯福路一段102號8樓,121.508812,25.05327988,B,喘息服務,02-25527608,tpservice@secondcare.org.tw,伍崑崙,20221229 20:59:40
社團法人中華民國香柏樹長者社區關懷協會,臺北市,內湖區,臺北市內湖區東湖里康樂街110巷16弄20號5樓,121.6183853,25.07037354,B,營養餐飲服務,(02)6325560,nhsc.knjc@gmail.com,黃哲人,20210316 11:51:39
台北市信義區三犁里辦公處,臺北市,信義區,臺北市信義區三犁里信義路5段150巷14弄6號1樓,121.5694275,25.02841187,C,巷弄長照站,0911-822-428,sing.keego@gmail.com,翁信利,20210412 14:15:27
臺北市北投區我愛石牌社區發展協會,臺北市,北投區,臺北市北投區石牌里建民路116巷13 號,121.5178757,25.10984802,C,巷弄長照站,0928-228-369,lv228369@me.com,吳明益,20210412 10:25:49
家禾認知社區關懷協會,臺北市,文山區,臺北市文山區政大里政大1街3號1樓,121.5842896,24.98599434,C,巷弄長照站,02-2234-2467,scchaochao@gmail.com,周存林,20210409 15:16:48
愛馨居服有限公司附設臺北市私立愛馨居家長照機構,臺北市,松山區,臺北市松山區新聚里南京東路5段230號2樓之1,121.5259171,25.04397964,B,居家服務,02-23415924,anshintakecare@gmail.com,傅翰強,20230418 09:51:54
臺北市私立寬安居家長照機構,臺北市,萬華區,臺北市萬華區雙園里莒光路328號6樓,121.4974976,25.03124809,B,喘息服務,02-2308-1977,newlife6832@gmail.com,林菡雅,20221219 14:20:09
天行健診所,臺北市,萬華區,臺北市萬華區寶興街121、125、127號,121.4950714,25.02463531,B,居家失能個案家庭醫師照護服務,2332-0688,sky9623@gmail.com,陳行健,20221230 21:46:56
社團法人中國家庭教育協進會附設臺北市私立敬老居家式服務類長期照顧服務機構,臺北市,中山區,臺北市中山區中山里松江路131之12號6樓,121.5332489,25.05424881,B,居家服務,02-25090266,chinesehomeservice@yahoo.com.tw,吳逸秋,20211230 15:57:48
好爸爸無障礙爬梯機接送有限公司,臺北市,南港區,臺北市南港區向陽路122號,121.4533312,25.0154695,B,交通接送服務,028-957-559,wakahoowang@gmail.com,李銘權,20220429 10:33:03
財團法人基督教救世軍,臺北市,內湖區,臺北市內湖區西湖里內湖路一段285巷63弄7號,121.5672379,25.08407211,C,巷弄長照站,02-27990098,chiehtsi@hotmail.com,李光秋,20210408 17:42:15
臺北市私立老爺居家長照機構,臺北市,大安區,臺北市大安區安和路2段92號B1(A11室),121.5502472,25.02877235,B,居家服務,0988-125-527,grandba9453@gmail.com,薛智遠,20230202 16:54:17
力麗長青長照社團法人附設台北市私立長青居家長照機構,臺北市,萬華區,臺北市萬華區雙園里臺北市萬華區環河南路二段278之1號1樓,121.4979706,25.03227997,B,喘息服務,02-2308-2996,nw7193@leagreen.com.tw,郭濟安,20221229 21:37:58
旺得福居家物理治療所,臺北市,中山區,臺北市中山區民權西路20號10樓之11,121.5532761,25.02911949,B,專業照護服務,02-28113890,spring85331@hotmail.com,沈春儀,20221229 22:47:28
財團法人恆安社會福利慈善事業基金會,臺北市,大安區,臺北市大安區群賢里和平東路二段295號12樓,121.5421219,25.02499199,A,個案管理服務,02-23331955,hanganhomecare@gmail.com,胡世賢,20230626 15:02:15
臺北市士林區德行里里辦公處,臺北市,士林區,臺北市士林區德行里德行西路30號1樓,121.5234833,25.10547066,C,巷弄長照站,0939-931-903,majasmine519@gmail.com,張?美,20210407 14:11:15
愛志股份有限公司附設臺北市私立愛志居家長照機構,臺北市,南港區,臺北市南港區東新里重陽路120號3樓309室,121.5994797,25.05654907,B,到宅沐浴車服務,02-27882211,service@earth-want.com.tw,森山典明,20220210 15:36:28
臺北市政府社會局委託社團法人中華民國士林靈糧堂社會福利協會經營管理臺北市瑞光社區長照機構,臺北市,內湖區,臺北市內湖區湖元里瑞光路162號2樓之1,121.5792618,25.07343483,B,小規模多機能服務,0226-575-677,neihurg.dc@slsc.org.tw,劉群茂,20220112 15:14:59
好康居家呼吸照護所,臺北市,中正區,臺北市中正區砂子杭州南路一段23號,121.5264969,25.04236412,B,專業照護服務,02-23910529,hokahnrt@gmail.com,楊玲玲,20221229 21:40:16
中華民國紅十字會附設私立博愛居家長照機構,臺北市,萬華區,臺北市萬華區菜園里康定路62號11樓,121.5023117,25.04244232,B,喘息服務,023-310-500,lily1015@redcross.org.tw,王清峰,20221230 15:22:23
臺北市私立蒙福之家社區長照機構,臺北市,北投區,臺北市北投區建民里新民路71巷2弄8號,121.5123138,25.14108658,B,家庭托顧服務,02-28975715,sarah200908@gmail.com,宋益芬,20220211 10:19:52
臺北市政府社會局委託財團法人台灣省私立健順養護中心經營管理臺北市復華社區長照機構,臺北市,中山區,臺北市中山區遼寧街185巷11號2-3樓,121.5427628,25.05342484,B,日間照顧服務,02-27171393,fuhua1060810@gmail.com,黃禎祥,20210201 20:31:31
社團法人台灣厝邊有愛關懷協會(台北公?),臺北市,文山區,臺北市文山區萬年里汀州路四段85巷2號,121.5375748,25.00740814,C,巷弄長照站,02-23635546,lo1119@ms53.hinet.net,鄭忠仁,20210409 15:29:21
粱耳鼻喉科診所,臺北市,士林區,臺北市士林區社正路12-1號,121.5093002,25.08855057,B,居家失能個案家庭醫師照護服務,02-2816-8456,kimbo@doctorvoice.org,楊境森,20221230 21:48:30
福田居家有限公司私立福田居家長照機構,臺北市,信義區,臺北市信義區松光里忠孝東路5段492巷2號2樓,121.5783005,25.04051209,B,喘息服務,02-27270065,futain@futaincare.com.tw,林永峰,20230202 16:56:10
臺北市士林區福中里辦公處,臺北市,士林區,臺北市士林區福中里福港街151號10樓9樓,121.5180511,25.08741951,C,巷弄長照站,0228-838-207,hsiulien0317@gmail.com,王德利,20210407 13:59:04
保豐堂藥品儀器有限公司,臺北市,萬華區,臺北市萬華區長沙街二段115號1樓,121.50354,25.04052925,B,輔具及居家無障礙環境服務,02-23831569,pooh9_999@yahoo.com.tw,王一逸,20230911 18:58:00
旺得福居家物理治療所,臺北市,中山區,臺北市中山區民權西路20號10樓之11,121.5532761,25.02911949,B,專業照護服務,02-28113890,spring85331@hotmail.com,沈春儀,20220210 15:10:00
私立好幫守居家長照機構,臺北市,士林區,臺北市士林區葫蘆里延平北路5段225號4樓之2,121.5098038,25.08423424,B,喘息服務,028-112-766,ucareliving@gmail.com,林玟葉,20220126 15:46:00
私立好幫守居家長照機構,臺北市,士林區,臺北市士林區葫蘆里延平北路5段225號4樓之2,121.5098038,25.08423424,B,居家服務,028-112-766,ucareliving@gmail.com,林玟葉,20211230 11:11:35
臺北市政府社會局委託財團法人台北市立心慈善基金會經營管理臺北市萬華龍山社區長照機構,臺北市,萬華區,臺北市萬華區青山里梧州街36號3樓之1,121.4974899,25.03737259,B,營養餐飲服務,02-23361881,longshanold@gmail.com,洪金桐,20230325 16:57:36
臺北市私立前瞻居家長照機構,臺北市,文山區,臺北市文山區興昌里辛亥路4段21巷10號9樓,121.5590286,25.00873756,B,居家服務,02-8931-2545,h89312545@gmail.com,楊邦媛,20220104 19:12:50
台北市大同區大有里辦公處,臺北市,大同區,臺北市大同區大有里民樂街179號1樓,121.5105972,25.05951118,C,巷弄長照站,02-25577229,aliceaa8899@gmail.com,許美智,20210407 14:14:21
財團法人台灣老人急重症基金會(聚盛據點),臺北市,中山區,臺北市中山區聚盛里民生東路一段42號7樓之3,121.5418777,25.08140183,C,巷弄長照站,02-25224388,tfgecc@tfgecc.tw,蔡正河,20210408 16:11:54
臺北市私立老爺居家長照機構,臺北市,大安區,臺北市大安區安和路2段92號B1(A11室),121.5502472,25.02877235,B,喘息服務,0988-125-527,grandba9453@gmail.com,薛智遠,20221230 14:45:32
社團法人中華民國士林靈糧堂社會福利協會附設臺北市私立內湖社區長照機構,臺北市,內湖區,臺北市內湖區樂康里康樂街136巷15弄1、3、5號,121.6186066,25.07205772,B,喘息服務,02-26307538,neihudaycare@slsc.org.tw,劉群茂,20221230 15:32:09
社團法人中華民國士林靈糧堂社會福利協會附設臺北市私立內湖社區長照機構,臺北市,內湖區,臺北市內湖區樂康里康樂街136巷15弄1、3、5號,121.6186066,25.07205772,B,小規模多機能服務,02-26307538,neihudaycare@slsc.org.tw,劉群茂,20220322 09:20:11
可苡營養諮詢中心,臺北市,士林區,臺北市士林區文林路714巷7號1樓,121.5210876,25.10269356,B,專業照護服務,0916-882-252,koiinutrition@gmail.com,黃苡菱,20221230 15:19:41
臺北市私立可馨居家長照機構,臺北市,大安區,臺北市大安區建倫里忠孝東路4段162號12樓之3,121.5502853,25.04128456,B,居家服務,0932-908-325,kexinhome051@gmail.com,高銘麟,20221230 20:39:45
臺北市大安區光明里辦公處,臺北市,大安區,臺北市大安區光明里信義路2段86巷26號,121.5257874,25.03379822,C,巷弄長照站,0928-924384,q23914185@gmail.com,張惠銓,20210407 15:21:16
臺北市萬華區保德社區發展協會,臺北市,萬華區,臺北市萬華區保德里東園街140巷10號,121.4970093,25.02331162,C,巷弄長照站,02-2332-3337,Baode.cou@msa.hinet.net,黃剛毅,20210412 15:00:30
生通股份有限公司,臺北市,中山區,臺北市中山區民權東路一段55號,121.5248871,25.06290627,B,交通接送服務,02-25997667,doreen@wcarsharing.com,陳金棍,20230307 09:21:21
樂福健康事業有限公司附設臺北市私立樂福居家長照機構,臺北市,大同區,臺北市大同區永樂里西寧北路81號5樓之2,121.5088577,25.05611038,B,喘息服務,0225-598-079,lovefu0514@gmail.com,吳海銘,20221229 22:08:34
世界潘氏宗親總會,臺北市,松山區,臺北市松山區東光里南京東路5段29號3樓,121.5581589,25.05173492,C,巷弄長照站,02-27678497,sc.chen562877@yahoo.com.tw,潘維大,20210412 11:55:04
元愷有限公司附設臺北市私立安愷居家長照機構,臺北市,中山區,臺北市中山區恆安里農安街32號8樓之3之4,121.5266724,25.06481361,B,喘息服務,2522-1993,taco062169@gmail.com,蔡秉峰,20221229 23:15:52
臺北市私立高德老人長期照顧中心(養護型),臺北市,北投區,臺北市北投區清江里磺港路156號,121.5029678,25.12871361,B,喘息服務,02-28982418,nkd28982418@gmail.com,鄭人豪,20221216 10:07:15
大安居家語言治療所,臺北市,大安區,臺北市大安區信義路三段147巷15弄5號7樓,121.5423813,25.03516388,B,專業照護服務,2700-0737,yangkehyou@yahoo.com.tw,楊克尤,20221230 20:05:33
臺北市私立可馨居家長照機構,臺北市,大安區,臺北市大安區建倫里忠孝東路4段162號12樓之3,121.5502853,25.04128456,B,居家服務,0932-908-325,kexinhome051@gmail.com,高銘麟,20211230 11:17:30
台北市石牌全人關懷協會,臺北市,北投區,臺北市北投區榮華里明德路283號,121.5222092,25.11500931,C,巷弄長照站,02-28262602*11,candykaofeeling@gmail.com,許曉元,20210412 11:13:47
C+ 社團法人台北市向日葵慈善協會,臺北市,松山區,臺北市松山區東勢里南京東路4段133巷7弄9號1樓,121.5554276,25.05258751,B,喘息服務,8770-6501 #17,respite.sf@gmail.com,陳四輝,20230206 10:44:13
臺北市立聯合醫院(林森中醫院區),臺北市,中山區,臺北市中山區健民林森北路530號,121.5254745,25.06346321,B,專業照護服務,02-25916681#1320,A4430@tpech.gov.tw,蕭勝煌,20190417 00:00:00
社團法人台灣比較刑法學會附設臺北市私立誠實居家長照機構,臺北市,中正區,臺北市中正區黎明里重慶南路1段57號9樓之8,121.5133514,25.04467011,B,喘息服務,02-77515512,tsocclserver@gmail.com,李金定,20221229 20:50:00
臺北市私立祝福居家長照機構,臺北市,中正區,臺北市中正區水源里羅斯福路4段68號7樓之10（6810-E室）,121.5342712,25.01450348,B,居家服務,02-29321396,nikey303@gmail.com,鄭如杏,20221130 15:18:15
社團法人台灣愛鄰社區服務協會(大安區),臺北市,大安區,臺北市大安區龍門里和平東路二段24號11樓,121.5364761,25.02557564,B,營養餐飲服務,02-23692674,peter.chu@breadoflife.taipe,莊碧明,20190807 11:27:07
臺北市全人探索協會,臺北市,南港區,臺北市南港區玉成里八德路4段768-1號4-6樓,121.5799637,25.05030441,C,巷弄長照站,0932-322-435,x9exlo@gmail.com,黃聰智,20210412 14:48:15
台北市劍橋有愛全人關懷協會,臺北市,士林區,臺北市士林區百齡里福港街244巷3號1樓,121.5172119,25.08429718,C,巷弄長照站,02-28820977,joan.chen1@yahoo.com.tw,呂智宏,20210407 11:48:30
臺北市長立健康樂活協會,臺北市,大安區,臺北市大安區龍陣里瑞安街75號3樓,121.5410919,25.02824211,C,巷弄長照站,027-014-636,yuchuyin@yahoo.com.tw,王自立,20210407 16:03:41
臺北市內湖區紫雲社區發展協會,臺北市,內湖區,臺北市內湖區紫雲里康寧路一段190號,121.594986,25.07865715,C,巷弄長照站,2791-3337,gbzihyun@gmail.com,夏亦芳,20210408 18:06:01
社團法人中華基督教加倍愛全人關懷協會,臺北市,南港區,臺北市南港區中南里忠孝東路七段625巷16號,121.6155167,25.05368042,C,巷弄長照站,0905-818-922,doublemile8820@gmail.com,張吳映佳,20210412 14:44:50
常樂企業有限公司,臺北市,中山區,臺北市中山區民生東路一段51號6樓之1,121.5262451,25.05819702,B,交通接送服務,02-2523-8456,changlecare@gmail.com,王受益,20221003 08:45:55
中華民國紅十字會總會,臺北市,萬華區,臺北市萬華區糖?里艋舺大道303號1、4樓,121.4964905,25.03317451,C,巷弄長照站,2362-8232#409,savi@redcross.org.tw,王清峰,20210412 15:11:44
金永國際租賃有限公司,臺北市,中山區,臺北市中山區長春路172號8樓之11,121.5338516,25.05469131,B,交通接送服務,02-29749738,e121051940@yahoo.com.tw,方姵人,20220207 10:36:22
財團法人以琳基督徒中心,臺北市,南港區,臺北市南港區合成里中坡北路92號2樓,121.5804825,25.04793549,C,巷弄長照站,02-26511002#14,elimcetr@seed.net.tw,郭春花,20210412 14:49:17
臺北市中正區新營里辦公處,臺北市,中正區,臺北市中正區新營里寧波東街16巷4號1樓,121.5207138,25.03230858,C,巷弄長照站,02-23214028,sophia.ja18@gmail.com,何國榮,20210408 17:27:30
鈺沁居家護理所,臺北市,中正區,臺北市中正區中華路一段59號3樓之6,121.5085297,25.04133415,B,專業照護服務,2857-8811,stellatin@hotmail.com,吳宜庭,20190821 14:59:45
悠適復健科診所,臺北市,松山區,臺北市松山區光復北路11弄65號,121.5580063,25.04863548,B,專業照護服務,0920-095-460,g39110004@gmail.com,陳正倫,20200311 18:00:06
愛志股份有限公司附設臺北市私立愛志居家長照機構,臺北市,南港區,臺北市南港區東新里重陽路120號3樓309室,121.5994797,25.05654907,B,喘息服務,02-27882211,service@earth-want.com.tw,森山典明,20221230 18:20:30
孝恩居家職能治療所,臺北市,萬華區,臺北市萬華區興德里富民路145巷15弄11號,121.4998245,25.01853561,B,專業照護服務,0968-999365,mengjen88@gmail.com,魏孟振,20190417 00:00:00
中華萌愛關懷協會,臺北市,大同區,臺北市大同區蓬萊里承德路3段60號B1,121.5181046,25.06533051,C,巷弄長照站,02-25931138,stephen530413@gmail.com,盧瑩?,20210407 14:48:23
社團法人台灣認知功能促進協會附設臺北市私立敬智學苑社區長照機構,臺北市,內湖區,臺北市內湖區石潭里新明路22號2樓,121.5907898,25.06095123,B,喘息服務,2790-0907,Info.tcea@tcea-taiwan.com,甄瑞興,20230605 09:48:12
財團法人天下為公社會福利慈善事業基金會,臺北市,士林區,臺北市士林區承德路4段306號9樓,121.518631,25.08965492,A,個案管理服務,02-28881056,kcw@mail.oit.edu.tw,胡世賢,20230425 17:16:37
中華民國雙囍老人義務教育推廣協會,臺北市,萬華區,臺北市萬華區壽德里萬大路411號2樓,121.4990616,25.02156258,C,巷弄長照站,02-2331-7158#18,luckyold1020915@gmail.com,張碧雲,20210412 15:04:18
台灣基督長老教會馬偕醫療財團法人附設臺北市私立大同昌吉社區長照機構,臺北市,大同區,臺北市大同區蓬萊里昌吉街52號9至10樓,121.5163422,25.06581497,B,日間照顧服務,02-2598-8710,yufang.3243@mmh.org.tw,蕭聰穎,20230221 11:35:39
臺北市私立義行老人長期照顧中心(養護型),臺北市,北投區,臺北市北投區永和里001鄰石牌路2段357巷1號4~6樓,121.5248642,25.12366104,B,喘息服務,0228-722-221,201andy@gmail.com,林萬知,20230202 16:41:51
台北市愛羊全人關懷協會,臺北市,中正區,臺北市中正區龍光里和平西路二段17號2樓,121.5137329,25.02833176,C,巷弄長照站,0937-888594,keng2727@yahoo.com.tw,葉姿伶,20210408 17:32:48
社團法人台灣厝邊有愛關懷協會(中坡教會),臺北市,信義區,臺北市信義區中坡里大道路127-1號,121.5835953,25.0391674,C,巷弄長照站,02-23635546,lo1119@ms53.hinet.net,鄭忠仁,20210412 14:21:56
澴山藥局,臺北市,內湖區,臺北市內湖區環山路一段4號,121.5653915,25.08288193,B,專業照護服務,8797-8793,gisele2717@gmail.com,葉芃宜,20230202 17:17:51
臺北市私立意善園社區長照機構,臺北市,北投區,臺北市北投區行義路124巷3號1樓,121.5292282,25.12890244,B,日間照顧服務,02-28772666,daycareliving@gmail.com,林玟葉,20230824 14:54:35
臺北市私立上上老人養護所,臺北市,大安區,臺北市大安區仁慈里009鄰復興南路1段279巷14、16號1樓,121.5446472,25.03550339,B,喘息服務,027-032-223,shangshang58@yahoo.com.tw,李惠珍,20221230 14:55:53
安健維康物理治療所,臺北市,松山區,臺北市松山區新東里南京東路四段183號,121.5564957,25.05183411,B,專業照護服務,02-27177600,ogeypt@gmail.com,黃博靖,20220224 16:34:47
臺北市政府社會局委託財團法人台北市立心慈善基金會經營管理臺北市萬華龍山社區長照機構,臺北市,萬華區,臺北市萬華區青山里梧州街36號3樓之1,121.4974899,25.03737259,B,日間照顧服務,02-23361881,longshanold@gmail.com,洪金桐,20220331 14:30:19
財團法人雙福社會福利慈善事業基金會(蒙恩),臺北市,松山區,臺北市松山區復勢里光復北路112號8樓,121.5577087,25.05070877,C,巷弄長照站,02-2392-2993分機12,asiapd@gmail.com,吳英賓,20210412 13:52:23
嘉恩健康事業有限公司附設臺北市私立嘉安居家式長照機構,臺北市,內湖區,臺北市內湖區內湖路2段353號2樓,121.592041,25.08350754,B,居家服務,02-77137966,jn.healthcareltd2023@gmail.com,林仁德,20230829 16:07:58
臺北市私立老爺居家長照機構,臺北市,大安區,臺北市大安區安和路2段92號B1(A11室),121.5502472,25.02877235,B,居家服務,0988-125-527,grandba9453@gmail.com,薛智遠,20221230 14:45:32
臺北市政府社會局委託財團法人中華民國唐氏症基金會經營管理景新身障社區長照機構（日間照顧）,臺北市,文山區,臺北市文山區景後街151號4樓,121.5419159,24.99000168,B,喘息服務,02-29355560,jingxindaycare@gmail.com,林正俠,20230202 14:34:16
