agency,county,town,address,X,Y,O_ABC,Serve,fax,mail,name,data
財團法人天下為公社會福利慈善事業基金會附設新北市私立天下為公居家式服務類長期照顧服務機構,新北市,汐止區,新北市汐止區保安里大同路三段423號1樓,121.6774826,25.07164383,B,喘息服務,02-86488388,wba@hangan.org,胡世賢,20221229 21:57:30
財團法人新北市私立新希望基金會(社照C),新北市,新店區,新北市新店區福民里三民路151號,121.5335693,24.97320557,C,巷弄長照站,(02)29161575#551,topnewhope@gmail.com,吳竣皓,20220503 10:30:26
新北市板橋區大後埔文化關懷協進會(華興)(社照C),新北市,板橋區,新北市板橋區華興里南亞南路2段1-1號,121.4546738,25.00340462,C,巷弄長照站,026-837-286,ga525527@gmail.com,王明發,20230630 14:42:19
新北市私立旺福綜合長照機構,新北市,貢寮區,新北市貢寮區朝陽街70巷10號1、2樓,121.909462,25.02257538,B,喘息服務,02-89857453,Ping3281113@gmail.com,黃雅萍,20230705 15:36:35
新北市私立恩祥老人長期照顧中心(養護型),新北市,蘆洲區,新北市蘆洲區仁德里三民路26巷51號3樓,121.4780502,25.08340263,B,喘息服務,02-22885959,a22885775@yahoo.com.tw,黃冠銘,20220315 11:24:41
新北市私立常錦居家長照機構,新北市,板橋區,新北市板橋區重慶里國慶路149巷1弄12號1號,121.4616165,24.99722862,B,居家服務,8952-0607,a89520607@gmail.com,徐庭云,20220906 08:39:18
志安診所,新北市,新莊區,新北市新莊區幸福路521號,121.4556503,25.04928017,B,居家失能個案家庭醫師照護服務,02-89941217,doctorleong2000@yahoo.com.tw,梁國進,20220328 16:48:22
社團法人中華利仁社會福利協會附設新北市私立利仁居家長照機構,新北市,土城區,新北市土城區中正路1號6樓之1,121.4423065,24.9751091,B,居家服務,02-2266-5151,cccc11437n@gmail.com,謝麗珠,20220315 10:40:16
社團法人台灣罕病蝴蝶寶貝醫護促進會附設新北市私立迦美居家長照機構,新北市,板橋區,新北市板橋區赤松里重慶路274巷7之3號,121.4626236,25.00013542,B,居家服務,02-29549666,twdebra1211@gmail.com,鄭色孟,20220315 09:53:19
新北市石門區衛生所,新北市,石門區,新北市石門區中山路28-1號,121.5659714,25.29016495,A,個案管理服務,02-26381007,ntpc260@ntpc.gov.tw,陳凡倩,20220316 09:20:46
新北市林口區嘉瑞社區發展協會(社照C),新北市,林口區,新北市林口區嘉寶里1鄰22號,121.339325,25.10834503,C,巷弄長照站,0932-921-251,Huang12988@gmail.com,賴美秀,20211005 09:55:30
新北市私立美麗家園老人長期照顧中心(養護型),新北市,汐止區,新北市汐止區興福里福德路38號7樓、7樓之1-7,121.63591,25.06682014,B,喘息服務,0226-921-238,goodhomeland456@gmail.com,王宇文,20230602 16:16:42
社團法人中華民國士林靈糧堂社會福利協會附設新北市私立新店七張社區長照機構,新北市,新店區,新北市新店區國豐里建國路102巷6、8號,121.5402222,24.97793007,B,團體家屋服務,(02)2911-0260,qizhanggrouphome@slsc.org.tw,劉群茂,20200326 15:50:45
財團法人介惠社會福利慈善基金會新北市萬里瑪鋉公共托老中心(社照C),新北市,萬里區,新北市萬里區萬里里瑪鋉路221號3F,121.689743,25.17981339,C,巷弄長照站,(02)24928312,tsliu@jhf.org.tw,胡頤仁,20220503 09:15:49
博樂健康股份有限公司附設新北市私立博樂居家長照機構,新北市,新莊區,新北市新莊區中華里中安街9號4樓,121.45298,25.04552269,B,居家服務,025-462-833,polarsogood@gmail.com,陳諺弘,20220322 17:31:33
仁康居家照服股份有限公司附設新北市私立仁康居家長照機構,新北市,新店區,新北市新店區中正里中正路259號2樓,121.5401917,24.98536491,B,喘息服務,2918-5858,njkhhc@gmail.com,康義勝,20230809 10:49:46
德安婦產科診所,新北市,新莊區,新北市新莊區新泰路31號,121.4495773,25.0331459,B,居家失能個案家庭醫師照護服務,022-010-776,yyz540@yahoo.com.tw,王火金,20220323 13:53:41
新北市深坑區衛生所-深坑第一市民活動中心(醫事C),新北市,深坑區,新北市深坑區深坑里平埔街16號6樓,121.6154327,25.00159454,C,巷弄長照站,02-26621567,aj8178@ntpc.gov.tw,林幸玟,20210527 11:12:48
六合社區發展協會(社照C),新北市,三重區,新北市三重區六合里自強路2段50巷22號,121.4882584,25.06916237,C,巷弄長照站,(02)29820535,jassic6810@yahoo.com.tw,陳銘豐,20230530 18:45:23
皓仁健康照護事業有限公司附設新北市私立皓仁居家式服務類長期照顧服務機構,新北市,汐止區,新北市汐止區大同里大同路二段240號11樓,121.6540375,25.06548309,B,居家服務,02-26480680,yenjen@haoren.com.tw,謝李麗雲,20220315 13:48:46
社團法人台灣新住民關懷協會-興福站(社照C),新北市,汐止區,新北市汐止區興福里福德一路141巷52號,121.6374664,25.06650543,C,巷弄長照站,02-26648575,tnia0510.1@gmail.com,韓岳紅,20230619 15:01:23
家佳健康股份有限公司附設新北市私立品綸居家長照機構,新北市,蘆洲區,新北市蘆洲區集賢路209號4樓,121.4834442,25.08714676,B,居家服務,8286-1811,pinlun213@hotmail.com.tw,楊玉玲,20230417 10:06:04
璟馨居家護理所,新北市,土城區,新北市土城區延吉里延吉街76號3樓,121.4710083,24.98661995,B,專業照護服務,7723-0968,jxhomecare@gmail.com,洪慧珍,20190821 15:43:37
實康復健科診所,新北市,淡水區,新北市淡水區學府路36號2樓,121.4482193,25.16878128,B,專業照護服務,02-26292000,shikang.tsrc@msa.hinet.net,劉盈宏,20220322 10:30:16
景安護理之家,新北市,中和區,新北市中和區景安路42號5樓、46號4至5樓、50號3至4樓,121.5068817,24.99814224,B,喘息服務,02-22489826,lulu0324mama@yahoo.com.tw,鄭秀萍,20220126 15:22:26
新北市私立康悅居家長照機構,新北市,五股區,新北市五股區陸一里六合街105號7樓,121.4299927,25.0903492,B,喘息服務,022-916-572,a0939941529@gmail.com,王開智,20220221 11:45:26
廣權護理之家,新北市,板橋區,新北市板橋區廣權路6號2樓、5樓,121.4605103,24.99088097,B,喘息服務,02-89514712,guangquan4435@gmail.com,王季柔,20220314 10:09:24
財團法人恆安社會福利慈善事業基金會附設新北市私立恆安居家長照機構,新北市,板橋區,新北市板橋區民生路一段57、59號12樓,121.4752197,25.0131855,B,居家服務,2959-5855,homecare_ntc@hangan.org,胡世賢,20210707 19:12:53
新北市私立松林老人長期照顧中心(養護型),新北市,板橋區,新北市板橋區大觀路3段236號7樓之2,121.4305573,24.99205208,B,喘息服務,02-26823334,ed95661029@yahoo.com.tw,李怡禎,20220221 15:13:49
天主教耕莘醫療財團法人永和耕莘醫院-永和中興公托銀髮俱樂部(醫事C),新北市,永和區,新北市永和區永興里國光路116巷2號1樓,121.5181046,25.01148987,C,巷弄長照站,(02)29286060#10661,ssd@cthyh.org.tw,鄒繼群,20210526 09:56:06
豐悠活有限公司附設新北市私立豐悠活居家長照機構,新北市,中和區,新北市中和區中正路920號3樓308室,121.4829636,25.00837708,B,居家服務,0932-397-787,fenggnef777@gmail.com,鐘志豐,20220223 10:19:00
新北市金山區六股里辦公處(社照C),新北市,金山區,新北市金山區六股里頂六股6鄰3號,121.6144714,25.22317123,C,巷弄長照站,0911-836-527,Zhongding789@gmail.com.tw,鐘鼎平,20220308 11:00:30
新北市淡水區民權里辦公處(社照C),新北市,淡水區,新北市淡水區民權里民族路112巷32號,121.5104354,25.0340336,C,巷弄長照站,0958-921-112,semei99589958@gmail.com,江瑟媚,20230628 15:20:25
愛長者有限公司附設新北市私立愛長者居家長照機構,新北市,三重區,新北市三重區長江里長安街112號1樓,121.5026779,25.06782532,B,居家服務,(02)29771633,peggy5522@gmail.com,周淑玲,20220617 08:14:51
台灣基督徒見證協會(社照C),新北市,淡水區,新北市淡水區學府路36號4樓,121.4482193,25.16878128,C,巷弄長照站,02-2626-7454轉108,aiai@church.com.tw,鄭惠美,20230628 15:37:12
和敬健康股份有限公司附設新北市私立和敬居家長照機構,新北市,板橋區,新北市板橋區中山路一段293-1號7樓之1(705室),121.4706421,25.0144062,B,喘息服務,0988-597-939,hejing2023@gmail.com,鄭?文,20220727 14:06:40
財團法人新北市私立雙連社會福利慈善事業基金會附設新北市私立雙連居家長照機構,新北市,新莊區,新北市新莊區昌平里中央路51號1、4樓,121.4569778,25.05858612,B,居家服務,02-85217872,info@slswf.org.tw,蔡政道,20220328 16:52:22
衛生福利部臺北醫院,新北市,新莊區,新北市新莊區思源路127號,121.4596252,25.0432415,B,專業照護服務(CC01),02-22765566#1122,wanying0928@gmail.com,鄭舜平,20230802 17:19:14
新北市私立康悅居家長照機構,新北市,五股區,新北市五股區陸一里六合街105號7樓,121.4299927,25.0903492,B,居家服務,022-916-572,a0939941529@gmail.com,王開智,20220221 11:44:09
財團法人恆安社會福利慈善事業基金會附設新北市私立恆安居家長照機構,新北市,板橋區,新北市板橋區民生路一段57、59號12樓,121.4752197,25.0131855,B,營養餐飲服務,2959-5855,homecare_ntc@hangan.org,胡世賢,20220322 11:31:04
社團法人新北市新店區喜樂心靈關懷協會(社照C),新北市,新店區,新北市新店區公崙里安康路1段207巷4鄰8-1號,121.5161743,24.96367645,C,巷弄長照站,(02)20302117,shelldon7@gmail.com,許書毓,20220503 10:27:17
駿德租賃有限公司,新北市,土城區,新北市土城區福仁街60巷1號,121.4393921,24.97467232,B,交通接送服務,02-29514338,qqoo123400@gmail.com,林育德,20220325 11:15:01
財團法人一粒麥子社會福利慈善事業基金會(嶺腳里)(社照C),新北市,新店區,新北市新店區民權路42巷59弄12號5樓,121.5378189,24.9811306,B,營養餐飲服務,02-89117897 #12、#15,W104116@wheat.org.tw,呂信雄,20220318 08:41:44
美事居家長照有限公司附設新北市私立美事居家長照機構,新北市,蘆洲區,新北市蘆洲區永康里永安南路二段328巷17弄8號1樓,121.4562531,25.08401871,B,居家服務,8286-0162,meishih11003@gmail.com,陳庭宇,20220222 10:30:56
立祥居家語言治療所,新北市,中和區,新北市中和區捷運路109號,121.5078278,24.99010468,B,專業照護服務,0937-722-020,fenny0719ster@gmail.com,鄭秀芬,20220323 10:04:32
玉川股份有限公司附設新北市私立玉川居家長照機構,新北市,三重區,新北市三重區光明里集美街247巷17號,121.4919968,29.70299912,B,喘息服務,0936-189-236,taco062169@gmail.com,蔡秉峰,20230210 10:38:45
永欣居家護理所,新北市,永和區,新北市永和區林森路41巷11號3樓,121.5256042,25.00447464,B,專業照護服務,(02)29211785,younghsin33@gmail.com,蘇純慧,20220314 11:38:21
天文大藥局,新北市,淡水區,新北市淡水區新春街136號,121.4412384,25.18159676,A,個案管理服務,02-86312050,everu008@gmail.com,王玥玓,20221229 09:25:36
耀程耳鼻喉科診所,新北市,新店區,新北市新店區三民路66號1樓,121.5350571,24.97233582,B,居家失能個案家庭醫師照護服務,02-29171110,klhung.ent@gmail.com,洪光良,20220322 17:04:37
社團法人台灣樂芯長期照顧暨全人健康教育慈善關懷協會,新北市,板橋區,新北市板橋區福祿里民族路228號2樓,121.468811,25.00728416,C,巷弄長照站,02-22710871#13,lexin202110@gmail.com,邱綺漪,20230628 19:02:25
新北市私立全曜居家式服務類長期照顧服務機構,新北市,三重區,新北市三重區長江里長元街100之2號1、2樓,121.5028076,25.06678772,A,個案管理服務,02-29722060,chuanyao10704@gmail.com,黃明聖,20220830 15:44:50
新北市私立聯順居家式服務類長期照顧服務機構-景福里巷弄長照(醫事C),新北市,中和區,新北市中和區景福里捷運路109號1樓,121.5078278,24.99010468,C,巷弄長照站,(02)2968-5077分機160,newtaipeia@thn-buurtzorg.com,汪秋蓉,20210220 10:31:21
新北市私立安怡老人長期照顧中心(養護型),新北市,中和區,新北市中和區建一路87號3樓,121.4882126,25.00245476,B,喘息服務,02-22287623,anyi10810@gmail.com,李倩穎,20220322 11:38:35
新北市私立恩勤居家長照機構,新北市,板橋區,新北市板橋區文化路一段189號7樓,121.4630585,25.01655579,A,個案管理服務,8953-5988,kelly2266@kimo.com,陳蕙汎,20230731 22:28:02
社團法人中華慈雲慈善利生推廣協會(社照C),新北市,樹林區,新北市樹林區彭福里太平路127巷14號1樓,121.4194794,24.98054314,C,巷弄長照站,(02)86845058,fayu991010@gmail.com,陳永涸,20220503 10:33:40
新北市私立立穎居家長照機構-(醫事C),新北市,烏來區,新北市烏來區烏來里金堰46-2號,121.5471802,24.86585999,C,巷弄長照站,(02)8668-6651,liinhomecare@gmail.com,周惠貞,20210527 10:35:41
社團法人新北市健安樂活迎老服務協會(社照C),新北市,中和區,新北市中和區枋寮里枋寮街33號,121.5018463,25.00058937,C,巷弄長照站,0937-208-253,healthlohas999@gmail.com,黃淑娥,20220502 16:59:23
新北市板橋區大浮洲發展協進會(大觀站)(社照C),新北市,板橋區,新北市板橋區僑中二街12巷24號,121.5743968,25.0185873,C,巷弄長照站,0932-312-636,Yusulan0968679928@gmail.com,林新添,20230630 15:00:06
優居家長照有限公司附設新北市私立優居家長照機構,新北市,中和區,新北市中和區員山路109號13樓,121.4807968,24.99464798,B,居家服務,2226-1866,yogurt.ot@gmail.com,陳慧玲,20220427 16:38:12
長榮耳鼻喉科診所(新北市),新北市,蘆洲區,新北市蘆洲區長榮路15號,121.4635849,25.0820961,B,居家失能個案家庭醫師照護服務,02-22823350,evergreen.ent7@gmail.com,林?泰,20220407 14:12:39
允馨居家長照有限公司附設新北市私立允馨居家長照機構,新北市,淡水區,新北市淡水區學府里英專路226號1樓,121.4496994,25.1731472,B,居家服務,0226-200-640,yunsin580@hotmail.com,陳世洋,20220127 16:07:25
新北市私立幸福居家長照機構,新北市,板橋區,新北市板橋區互助街17號1樓,121.4630356,25.02758026,B,居家服務,(02)8258-1317,0517happiness@gmail.com,林怡岑,20221003 08:26:19
同仁醫院附設土城護理之家,新北市,土城區,新北市土城區中央路四段127號1至8樓、2樓之1至8樓之1,121.4163055,24.95754242,B,喘息服務,02-22673230,hamu1109h@yahoo.com.tw,鄭學慧,20220315 11:03:30
惠恩居家職能治療所,新北市,金山區,新北市金山區仁愛路19號1樓,121.6375504,25.21917915,B,專業照護服務,0975-668-851,huienot@gmail.com,鄭憲鵬,20220408 09:20:10
煦橙股份有限公司附設新北市私立新店煦橙綜合長照機構,新北市,新店區,新北市新店區廣明里光明街98之1號4樓,121.5391159,24.96037483,B,居家服務,(02)8919-3656,morange3656@gmail.com,蔡雅伶,20230510 11:04:54
台灣真善美居服股份有限公司附設新北市私立真善美居家長照機構,新北市,板橋區,新北市板橋區漢生里文化路一段139號12樓,121.4620285,25.01546288,B,喘息服務,8969-8032,tgn82848095@gmail.com,王慧中,20220325 11:27:30
財團法人老五老基金會附設新北市私立老五老居家式服務類長期照顧服務機構,新北市,汐止區,新北市汐止區新昌里忠孝東路286號2樓,121.6618576,25.07456017,B,喘息服務,02-86422321,tp@ofo.org.tw,陳麗欣,20220315 16:45:22
蕭中正醫院,新北市,板橋區,新北市板橋區南雅南路一段1巷30號2樓,121.4571609,25.00665665,A,個案管理服務,02-29685661,suky.huang@hsiaohospital.org,蕭中正,20221229 09:23:27
新北市私立旺福居家長照機構,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.4924774,25.07857895,A,個案管理服務,02-28571526,wfservice2@gmail.com,黃雅萍,20230503 11:51:47
新北市私立雙和老人長期照顧中心(養護型),新北市,中和區,新北市中和區福和里中山路2段133號2樓,121.5022583,25.00299263,B,喘息服務,082-458-280,shh21332@gmail.com,顏詩庭,20220126 15:33:38
財團法人新北市基督教新希望教會(環河站)(社照C),新北市,永和區,"新北市永和區永成里環河西路2段9-2號1, 2樓",121.5085678,25.01641274,C,巷弄長照站,02-3233-0966,a0912473704@gmail.com,黃遠鵬,20220503 08:13:50
新北市私立添吉社區長照機構,新北市,板橋區,新北市板橋區五權里和平路33號5樓,121.4600372,24.99539375,B,日間照顧服務,2962-0368,engr1018@gmail.com,古兆興,20221003 08:32:01
新北市私立璟馨居家長照機構,新北市,土城區,新北市土城區延吉里延吉街76號,121.4710236,24.98667908,B,專業照護服務,02-77230968,jxhomecare@gmail.com,洪慧珍,20220302 09:38:45
財團法人天下為公社會福利慈善事業基金會新北市雙溪建興公共托老中心(社照C),新北市,雙溪區,新北市雙溪區新基西街19號,121.8653793,25.03757286,C,巷弄長照站,02 2493 1179,1050801157@hangan.org,胡世賢,20220503 10:35:48
新北市私立永安居家長照機構,新北市,新店區,新北市新店區國豐里中正路399巷13號,121.534111,24.97685623,B,喘息服務,02-86656656,a0936732090@gmail.com,周雅婷,20221230 11:45:09
築燭有限公司附設新北市私立心地居家長照機構,新北市,中和區,新北市中和區健康路89號3樓11室,121.4879379,25.00024223,B,喘息服務,7752-2588,ouyang8574@gmail.com,游寶蓮,20230502 11:00:15
國立臺灣大學醫學院附設醫院金山分院附設居家護理所,新北市,金山區,新北市金山區五湖里玉爐路7號,121.6284027,25.21955299,B,專業照護服務,02-24989898,eaglejsh@gmail.com,劉旭華,20220322 09:22:30
新北市鶯歌區永昌社區發展協會(社照C),新北市,鶯歌區,新北市鶯歌區永昌里鶯桃路95巷14號,121.3386078,24.95366669,C,巷弄長照站,0935-129-966,shu552533@gmail.com,段淑惠,20230526 11:17:06
新北市新莊區衛生所,新北市,新莊區,新北市新莊區中華路一段2號,121.4522476,25.03640747,B,居家失能個案家庭醫師照護服務,02-29967123,AS0737@ntpc.gov.tw,洪孜幸,20220324 10:39:57
寶興護理之家,新北市,新店區,新北市新店區寶興路39號2樓至4樓、41號2樓至5樓,121.5491333,24.97420883,B,喘息服務,02-29109980,bcnh2015@gmail.com,廖麗如,20220314 10:07:43
寓安有限公司附設新北市私立愛瑞家居家長照機構,新北市,新莊區,新北市新莊區中安街3號6樓之1,121.452858,25.04535484,B,專業照護服務,0915-810-317,eccahomecare@gmail.com,蔡佩芸,20220302 10:04:42
財團法人伊甸社會福利基金會附設新北市私立八里耆福綜合長照機構,新北市,八里區,新北市八里區舊城路19號3樓,121.3998642,25.14658165,B,日間照顧服務,026-100-017,eden10911@eden.org.tw,羅紀?,20221216 09:47:18
愛樂親子診所,新北市,蘆洲區,新北市蘆洲區長樂路168號1樓,121.4626083,25.0909729,B,居家失能個案家庭醫師照護服務,02-22832288,lovekids0168@gmail.com,陳建甫,20220302 11:01:35
社團法人中華基督教521福緣全人關懷協會-中興據點(社照C),新北市,五股區,新北市五股區五股里中興路4段19-1號,121.4392395,25.08241272,C,巷弄長照站,02-22914515,mp789681@gmail.com,韓善泉,20220503 09:46:21
新北市中和區莒東社區發展協會(社照C),新北市,中和區,新北市中和區民有里民享街37號2樓,121.4741287,25.00357246,C,巷弄長照站,0953-479-779,sel3934@gmail.com,吳育舟,20230316 11:14:14
新北市私立崇惠老人長期照顧中心(養護型),新北市,淡水區,新北市淡水區竿蓁里淡金路16巷117號,121.460556,25.16218948,B,喘息服務,02-86268833,chong.huei@yahoo.com.tw,鍾秋月,20221230 15:00:23
財團法人恆安社會福利慈善事業基金會附設新北市私立恆安居家長照機構,新北市,板橋區,新北市板橋區民生路一段57、59號12樓,121.4752197,25.0131855,A,個案管理服務,2959-5855,homecare_ntc@hangan.org,胡世賢,20220322 11:20:08
台灣基督長老教會馬偕醫療財團法人附設新北市私立淡水北海岸社區長照機構,新北市,淡水區,新北市淡水區沙崙里沙崙路300號,121.4275589,25.18713951,B,日間照顧服務,02-28053392,ting.a966@mmh.org.tw,蕭聰穎,20220318 14:49:30
新北市私立五棵松居家長照機構,新北市,新店區,新北市新店區中正路125號3樓,121.5419769,24.97117043,B,喘息服務,0938-769992,fivepinenicecare@gmail.com,劉梅芳,20220302 11:26:22
新北市關懷社會福利服務協會(社照C),新北市,板橋區,新北市板橋區滿翠里民生路3段270之1號1樓,121.4636612,25.02901268,C,巷弄長照站,0282-570-037,alanhsu@gmail.com,蕭蓮桂,20230628 20:14:52
國際青年商會中華民國總會臺灣省新北市鶯歌青年商會(社照C),新北市,鶯歌區,新北市鶯歌區尖山里黃厝街35號,121.3427811,24.9454155,C,巷弄長照站,0978-077-186,jenimorea@gmail.com,林致瑋,20230526 11:21:55
新北市私立天晴居家長照機構,新北市,新店區,新北市新店區安德街85號2樓,121.5095749,24.9609375,B,居家服務,0910-984-434,kevinlee0705888@gmail.com,李昊,20221110 13:43:55
新北市私立天晴居家長照機構,新北市,新店區,新北市新店區安德街85號2樓,121.5095749,24.9609375,B,喘息服務,0910-984-434,kevinlee0705888@gmail.com,李昊,20221110 13:45:09
新北市私立潔怡居家長照機構,新北市,新店區,新北市新店區民權路153號4樓D室,121.5343628,24.98265839,B,喘息服務,0911-392-792,sppwhs@gmail.com,龍潔,20230112 14:56:44
純馨居家物理治療所,新北市,三峽區,新北市三峽區學勤路182-6號6樓,121.3767548,24.94621468,B,專業照護服務(CC01),02-86725927,lovebaby2245@gmail.com,鄭家晴,20230802 17:19:14
財團法人天主教失智老人社會福利基金會附設新北市私立聖若瑟居家長照機構,新北市,永和區,新北市永和區中正路354號3樓,121.5177689,25.00071526,A,個案管理服務,2233-1099,sw960521@yahoo.com.tw,鍾安住,20220303 09:42:47
仁邦診所,新北市,林口區,新北市林口區中山路534號,121.3785019,25.08369446,B,居家失能個案家庭醫師照護服務,02-86012201,lhpclinic0305@gmail.com,羅志煌,20230720 14:52:38
輔仁大學學校財團法人輔仁大學附設醫院,新北市,泰山區,新北市泰山區貴子路69號,121.4308014,25.03967667,B,居家失能個案家庭醫師照護服務,085-128-909,b00522@mail.fjuh.fju.edu.tw,黃瑞仁,20220412 11:55:03
新北市金山區六三社區發展協會(社照C),新北市,金山區,新北市金山區三界里三界壇路101之1號,121.6207123,25.230093,C,巷弄長照站,0919-573-711,Zhongding789@yahoo.com.tw,鐘鼎平,20220308 16:57:37
天天關懷健康生活股份有限公司附設新北市私立真承居家長照機構,新北市,土城區,新北市土城區中央路四段76-9號2樓,121.4185638,24.95995331,B,喘息服務,02-22680166,caring.tiantian@gmail.com,鄧伊惠,20220314 11:27:23
財團法人天下為公社會福利慈善事業基金會附設新北市私立天下為公居家式服務類長期照顧服務機構,新北市,汐止區,新北市汐止區保安里大同路三段423號1樓,121.6774826,25.07164383,B,居家服務,02-86488388,wba@hangan.org,胡世賢,20211223 18:48:08
社團法人台灣多元社會福利協會(三重過田站)(社照C),新北市,三重區,新北市三重區過田里新北市三重區過田里過圳街7巷5號1樓,121.4894714,25.05904198,C,巷弄長照站,02-28927001,dfjude08@gmail.com,林政緯,20230530 19:07:05
駿騰物理治療所,新北市,土城區,新北市土城區青雲路352之1號1樓,121.4584427,24.97441864,B,專業照護服務,02-22651268,junteng1070601@gmail.com,楊儒鈞,20221107 08:31:53
中華民國長期照護推廣協會附設新北市私立不老社區長照機構,新北市,新莊區,新北市新莊區思源里中安街29號3樓,121.4525681,25.04621506,B,喘息服務,0965-388-018,longtermcare.org@gmail.com,陳昱翔,20220315 10:01:14
和鄰長照股份有限公司附設新北市私立和鄰居家長照機構,新北市,鶯歌區,新北市鶯歌區國慶街172號2樓,121.3538437,24.95323372,B,居家服務,7709-1222,honear2018@gmail.com,邱青萸,20220406 13:56:00
佳藥長照藥局,新北市,淡水區,新北市淡水區學府路75號1樓,121.4483795,25.1699791,A,個案管理服務,02-26211321,jiayao1321@gmail.com,張倪芳,20220301 15:32:31
新北市三芝區衛生所(醫事C),新北市,三芝區,新北市三芝區埔坪里民生街31號3樓,121.5035629,25.25640106,C,巷弄長照站,26364850-317,tpc259@ntpc.gov.tw,羅世偉,20210527 11:44:40
輔仁大學學校財團法人輔仁大學附設醫院,新北市,泰山區,新北市泰山區貴子路69號,121.4308014,25.03967667,B,專業照護服務,085-128-909,b00522@mail.fjuh.fju.edu.tw,黃瑞仁,20220412 11:55:26
惠群護理之家,新北市,板橋區,新北市板橋區四川路一段159號1-7樓,121.4600525,25.0040226,B,喘息服務,2961-1967,chi20221121@gmail.com,周惠貞,20230918 09:29:26
新北市健康九九輔導關懷促進協會(社照C),新北市,板橋區,新北市板橋區溪北里滿平街69號,121.427681,24.98918915,C,巷弄長照站,0919-363312,s828280@yahoo.com.tw,陳也好,20230628 20:06:45
財團法人新北市私立雙連社會福利慈善事業基金會附設新北市私立雙連居家長照機構,新北市,新莊區,新北市新莊區昌平里中央路51號1、4樓,121.4569778,25.05858612,B,營養餐飲服務,02-85217872,info@slswf.org.tw,蔡政道,20220328 16:53:46
新北市板橋區玉山青年會(後埔)(社照C),新北市,板橋區,新北市板橋區重慶路89巷9弄2號,121.4624176,25.0066185,C,巷弄長照站,02-2272-9088,yusulan0987189148@gmail.com,呂昆洋,20230630 12:13:42
柏愛健康產業有限公司附設新北市私立柏愛居家長照機構,新北市,永和區,新北市永和區博愛街30號,121.5186157,25.01575661,A,個案管理服務,8925-9456,boailongtermcare@gmail.com,湯杏嬌,20230116 14:46:18
新北市私立宜真宜樂社區長照機構,新北市,新莊區,新北市新莊區中原里中原路253巷2弄2號1樓及4號1樓,121.4487915,25.05405808,B,日間照顧服務,029-901-830,kittyhome3850@gmail.com,江學真,20220331 15:00:33
新北市土城區延吉社區發展協會(社照C),新北市,土城區,新北市土城區延吉里延吉街113號,121.4712448,24.98657799,C,巷弄長照站,0222-709-956,Po.chou8@gmail.com,洪正榮,20220502 16:47:38
永盛里社區關懷據點(社照C),新北市,三重區,新北市三重區永盛里車路頭街133號,121.4846344,25.07631493,C,巷弄長照站,(02)29826391,deloved888@yahoo.com.tw,侯錦足,20230530 18:42:52
明智銀髮股份有限公司附設新北市私立明志居家長照機構,新北市,中和區,新北市中和區平河里中正路689號2樓 (201室),121.4249039,25.04145432,B,居家服務,2308-0323,59ad.care8@gmail.com,施定宏,20220412 15:13:51
居芮股份有限公司附設新北市私立和芮居家長照機構,新北市,新店區,新北市新店區中興路三段138號9樓之1,121.5446548,24.9803009,A,個案管理服務,2912-1860,4tsaimh0530@gmail.com,蔡賢聲,20220318 11:43:17
新北市私立全曜居家式服務類長期照顧服務機構,新北市,三重區,新北市三重區長江里長元街100之2號1、2樓,121.5028076,25.06678772,B,居家服務,02-29722060,chuanyao10704@gmail.com,黃明聖,20220830 15:44:50
新北市土城區青雲里辦公處(社照C),新北市,土城區,新北市土城區青雲里清水路141巷18號B1,121.5954123,25.0547051,C,巷弄長照站,02-2265-9858,stanleychen540820@gmail.com,廖特青,20220929 11:51:28
景安護理之家,新北市,中和區,新北市中和區景安路42號5樓、46號4至5樓、50號3至4樓,121.5068817,24.99814224,B,喘息服務,02-22489826,lulu0324mama@yahoo.com.tw,鄭秀萍,20221230 19:11:08
新北市私立佳耀居家長照機構,新北市,淡水區,新北市淡水區幸福里學府路75號1樓,121.4483795,25.1699791,B,喘息服務,2621-1321,jiayao1321@gmail.com,張瑜玲,20220302 10:59:25
新北仁康醫院,新北市,新店區,新北市新店區安康路二段323號,121.499649,24.95554161,B,專業照護服務,02-22152345,njkhservice@gmail.com,康義勝,20220318 13:58:25
財團法人新光保全關懷社會福利基金會附設新北市私立枋橋社區長照機構,新北市,板橋區,新北市板橋區文化路一段120號2樓,121.4650574,25.01850128,B,日間照顧服務,(02)7730-8031,daycare-1@sks.com.tw,鄭澤芳,20230901 09:09:51
財團法人伊甸社會福利基金會附設新北市私立鶯歌大湖社區長照機構,新北市,鶯歌區,新北市鶯歌區中湖里大湖路338巷2號,121.3466949,24.96910095,B,日間照顧服務,02-26776759,eden8380@eden.org.tw,羅紀?,20220315 13:52:24
福德護理之家,新北市,新店區,新北市新店區中正路500號2樓、3樓、5樓、502號3樓、4樓、5樓,121.5339508,24.98227882,B,喘息服務,02-22191818,fg222666@yahoo.com.tw,李美淑,20220406 14:00:06
財團法人志浩慈善基金會(社照C),新北市,三重區,新北市三重區中興里重新路五段609巷10號2樓-2,121.4685059,25.04590034,C,巷弄長照站,0983-598761,youthbody78@gmail.com,翁嵩慶,20230530 18:45:58
